"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","03","CCT","031224DR","24","03","BNSF","CA0324106","24","03","CCT","031224DR","","","24","03","12","7","30","AM","01","0","0","0","0","","STOCKTON","1.6","06","45","2","1","000","","","2","0","","","MAIN","1","1 MILL","2","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9600","T001","","0","0","0","0","T001","2","1","008","28600","","06C077","0","000000","0","0","0","0","0","","","","","2","7","","3","","","","664","","2024","0","0","0","0","0","0","SAN JOAQUIN","077","","","","","","","BNSF TRAIN WAS PULLING 21 CARS FROM INTERCHANGE ON CCT MAIN LINE THE 12TH THRU THE 16TH IN THE TRAIN","DERAILED.  INVESTIGATION REVEALED APPROXIMATELY 12 TIES WERE ROTTED OUT ON THE BOTTOM HALF OF THE T","IE.  UPON FURTHER INVESTIGATION WE FOUND THAT THE TRACK NEEDED TO BE RAISED ABOUT 4 INCHES TO ALLOW","BETTER DRAINAGE.  WE FOUND A HARDPAN UNDER THE SUB GRADE THAT WAS HOLDING THE WATER CAUSING THE BOTT","OM OF THE TIES TO ROT AND BECOME WEAK.  THE REASON FOR THE DELAY IN REPORT IS CCT REQUESTED DOWNLOAD","S FROM THE BNSF AND TO THIS DAY WE STILL HAVE NOT RECEIVED THEM.  SINCE THERE WASN'T ANY WIDE GAUGE","PRESENT WE WANTED THE CHANCE TO REVIEW THE LOCOMOTIVE DOWNLOADS.","","","","","","","","","","37.97544","-121.266508","2","5","","","","CENTRAL VALLEY BRANC",
"24","01","UP","0124NC017","","","","","24","01","UP","0124NC017","","","24","01","15","11","40","PM","01","0","0","0","0","","STOCKTON","92.73","06","49","4","1","010","R","MFRR","3","4479","1","Y","INDUSTRY 712","1","","2","AEX","037872","063","N","","","000","","2","0","0","0","0","0","0","0","0","0","18","0","75","0","0","0","0","6","0","0","47358","43000","T202","","0","0","0","0","T202","2","1","010","90358","","06C077","0","000000","0","1","0","1","0","05","30","05","30","1","7","","CL","","","","191","","2024","0","0","0","0","0","0","SAN JOAQUIN","077","","","","N","6359","2","MFRRV-15 WAS DEPARTING STOCKTON YARD AFTER MAKING A PICKUP IN TRACK 12. TRAVELING EASTBOUND ON TRACK","712/BRAVO LEAD, A SECTION OF RAIL BROKE UNDERNEATH THE 63RD CAR. 6 CARS IN TOTAL DERAILED.","","","","","","","","","","","","","","0","37.940794","-121.273129","1","5","","","","OAKLAND SUB",
"24","01","UP","0124NC030","","","","","24","01","UP","0124NC030","","","24","01","22","1","45","AM","13","1","0","0","0","","BELDEN","251.5","06","39","4","3","025","E","INPO","4","7971","1","Y","SINGLE MAIN TRACK","2","24.3","1","UP","005882","087","N","","","000","","2","0","1","0","0","0","0","0","0","0","121","0","0","0","0","5","0","0","0","0","190292","99525","M101","","0","0","0","0","M101","1","2","025","289817","","06C063","0","000000","0","1","0","1","0","04","45","04","45","1","7","","CL","","","","103","","2024","0","0","0","0","0","0","PLUMAS","063","","","","N","9118","2","INPOA-19 HAD A ROCKSLIDE CAME DOWN OFF SIDE OF HILL AND STRUCK REAR PORTION OF TRAIN, DERAILING 5 CA","RS.","","","","","","","","","","","","","","0","39.921268","-121.317626","1","1","Q","","","CANYON SUB",
"24","01","UP","0124LA009","24","01","ATK","177807","24","01","UP","0124LA009","","912013V","24","01","02","10","36","AM","07","0","0","0","0","","CAMARILLO","415.52","06","46","2","1","000","","","1","0","","","SINGLE MAIN TRACK","4","1.5","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172080","M308","","0","0","1","0","M308","1","4","070","174369","","06C111","0","000000","0","","","","","","","","","2","7","","CL","","","","114","","2024","0","0","0","0","0","0","VENTURA","111","","","","","582","","AMTRAK TRAIN AMT765-02, LEAD UNIT CDTX2119, COLLIDED WITH VEHICLE AT CROSSING. **AMTRAK EQUIPMENT DA","MAGE = $2288**","","","","","","","","","","","","","","","34.242428","-119.01007","1","1","Q","","","SANTA BARBARA SUB",
"24","06","UP","0624RM017","","","","","24","06","UP","0624RM017","","","24","06","21","6","17","PM","01","0","0","0","0","","BLACKFOOT","2.98","16","84","3","1","005","R","LCT4","1","3137","1","Y","INDUSTRY 729","1","","4","UTLX","650523","023","N","","","000","","2","0","0","0","0","0","0","0","0","0","20","0","13","0","0","0","0","1","0","0","13902","1760","H210","","0","0","0","0","H210","4","1","005","15662","","16C011","0","000000","0","1","0","1","0","09","47","09","47","1","8","","CL","","","","293","","2024","0","0","0","0","0","0","BINGHAM","011","00","00","","N","2118","2","LCT41-21 WAS COUPLING UP CARS IN TRACK 729. THE CONDUCTOR GAVE A 5-CAR COUNT TO THE ENGINEER FOR THE","LAST COUPLING. THE RADIO MICROPHONE STUCK SO THE ENGINEER COULD NOT HEAR ANY MORE INSTRUCTIONS. THE","ENGINEER FAILED TO STOP WITH HALF THE COUNT AND SHOVED ONE CAR THROUGH THE END OF THE TRACK.","","","","","","","","","","","","","0","43.208319","-112.388775","2","5","K","","","ABERDEEN SUB",
"24","01","BNSF","CA0124120","","","","","24","01","BNSF","CA0124120","","","24","01","28","1","12","PM","13","0","0","0","0","","COMMERCE","147.3","06","65","2","1","006","E","SALT","4","4930","1","Y","MAIN 1 TRACK","3","0","1","BNSF","270874","004","N","","","000","","3","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","29917","H702","","0","0","0","0","H702","1","3","006","29917","","06C037","0","000000","0","1","0","1","0","06","42","06","42","1","7","","1","","","","306","","2024","0","0","0","0","0","0","LOS ANGELES","037","","","","N","9526","2","SALTLHW125 CROSSING OVER FROM MAIN 1 TO 2 TOOK THE CROSSOVER SWITCHES ON HAND AND AFTER THROWING THE","SWITCH THE CONDUCTOR PUT THE MOTOR BACK ON POWER AND THE SWITCH THROUGH UNDER THE FIRST RAILCAR BEH","IND THE POWER CAUSING DAMAGE TO THE SWITCH DUE TOSWITCH IMPROPERLY LINED. NO DERAILMENT. NO HAZMAT R","ELEASE","","","","","","","","","","","","0","33.995389","-118.157099","1","1","Q","","","SAN BERNARDINO",
"24","01","BNSF","CA0124103","","","","","24","01","BNSF","CA0124103","","","24","01","04","8","42","PM","01","0","0","0","0","","CITY OF COMMERCE","148.5","06","55","3","1","006","E","RCAL","3","1248","1","Y","5300","X","0","2","VMSX","284555","004","Y","","","000","","2","0","0","0","0","0","0","0","0","0","9","0","4","0","0","3","0","0","0","0","4500","8089","T110","","0","0","0","0","T110","2","X","006","12589","","06C037","0","000000","0","1","0","1","1","02","42","02","42","1","7","","1","","","","135","","2024","0","0","0","0","0","0","LOS ANGELES","037","","","","N","618","3","RCAL011104 PULLING ON YARD TYPE TRACK DERAILED 3 RAILCARS DUE TO WIDE GAGE (DUE TO DEFECTIVE OR MISS","ING CROSSTIES). NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","33.992123","-118.137391","2","5","K","","","SAN BERNARDINO",
"24","08","FEC","D50081624","24","08","BLF","20245204","24","08","FEC","D50081624","","","24","08","16","11","15","AM","09","0","0","0","0","","FT PIERCE","236.8","12","86","2","1","000","E","","2","0","","","EAST MAIN","6","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","M402","","0","0","0","0","M402","1","6","070","24255","","12C111","0","000000","0","0","0","0","0","","","","","1","3","","2","","","","312","","2024","0","0","0","0","0","0","ST LUCIE","111","","","","","","","BLF725 WAS TRAVELING SOUTHBOUND ON THE EAST MAIN TRACK WHEN THEY OBSERVED A VEHICLE ON THE TRACKS AT","MP236.8, NOT AT A CROSSING. THE CREW SOUNDED THE HORN AND PLACED THE TRAIN INTO EMERGENCY PRIOR TO","STRIKING THE VEHICLE. NO INJURIES WERE REPORTED AND/OR OBSERVED. FEC DAMAGE COST: $250. BLF DAMAGE C","OST: $24005.","","","","","","","","","","","","","27.303671","-80.20535","1","1","B","Q","","SYSTEM",
"24","08","FEC","X41080824","24","08","BLF","20245167","24","08","FEC","X41080824","","272386A","24","08","08","3","12","PM","07","0","0","0","0","","LAKE PARK","292.58","12","94","2","1","000","","","2","0","","","WEST MAIN","4","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","478","M308","","0","0","1","0","M308","1","4","079","28478","","12C099","0","000000","0","","","","","","","","","1","3","","2","","","","370","","2024","0","0","0","0","0","0","PALM BEACH","099","","","","","","","BLF726 TRAVELING S/B ON THE WEST MAIN TRACK WAS STRUCK BY A VEHICLE AT MP292.58. THE VEHICLE DROVE I","NTO THE SIDE OF COACH 1. THE CREW DID NOT KNOW THE STRIKE OCCURRED AND CONTINUED TO THE WEST PALM BE","ACH STATION. THE STRIKE RESULTED IN A FATALITY TO THE DRIVER WHO WAS SITTING IN THE VEHICLE AT THE T","IME OF THE STRIKE. FEC DAMAGE COST: $478.06. BLF DAMAGE COST: $28,000.","","","","","","","","","","","","","26.808135","-80.077337","1","1","B","Q","","SYSTEM",
"24","08","FEC","X44082324","24","08","BLF","20245245","24","08","FEC","X44082324","","272518H","24","08","23","12","25","PM","07","0","0","0","0","","POMPANO BEACH","330.31","12","88","2","2","000","","","2","0","","","EAST MAIN","4","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","782","M308","","0","0","0","0","M308","1","4","079","15282","","12C011","0","000000","0","","","","","","","","","1","3","","2","","","","305","","2024","0","0","0","0","0","0","BROWARD","011","","","","","","","BLF725 WAS TRAVELING SOUTHBOUND ON THE EAST MAIN TRACK WHEN THEY OBSERVED A VEHICLE FOULING THE TRAC","K AT MP 330.31. THE CREW SOUNDED THE HORN AND PLACED THE TRAIN INTO EMERGENCY STRIKING THE VEHICLE.","THE VEHICLE WAS UNOCCUPIED AT THE TIME OF THE STRIKE. FEC DAMAGE COST: $782.14. BLF DAMAGE COST: $14",",500.","","","","","","","","","","","","","26.2616","-80.114478","1","1","B","Q","","SYSTEM",
"24","08","FEC","X46082624","24","08","BLF","20245263","24","08","FEC","X46082624","","272383E","24","08","26","2","15","PM","07","0","0","0","0","","PALM BEACH GARDENS","290.77","12","94","2","1","000","","","1","0","","","WEST MAIN","4","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","393","M308","","0","0","1","0","M308","1","4","076","13254","","12C099","0","000000","0","","","","","","","","","1","3","","2","","","","289","","2024","0","0","0","0","0","0","PALM BEACH","099","","","","","","","BLF724 TRAVELING N/B ON THE WEST MAIN OBSERVED A VEHICLE DRIVE INTO THE FOUL OF THEIR TRACK AT MP290",".77. THE CREW SOUNDED THE HORN AND PLACED THE TRAIN INTO EMERGENCY STRIKING THE VEHICLE. THE STRIKE","RESULTED IN A FATALITY TO THE DRIVER. FEC DAMAGE COST: $392.54. BLF DAMAGE COST: $12,861.","","","","","","","","","","","","","","26.830627","-80.091951","1","1","B","Q","","SYSTEM",
"24","01","SERA","SERA202404","","","","","24","01","SERA","SERA202404","","","24","01","19","9","15","AM","01","4","2","0","0","","SONORA","45.3","06","50","2","1","005","E","ROKF","4","772","1","Y","MP 45.3","X",".09","1","UP","273043","004","Y","","","000","N","2","0","0","0","0","0","0","0","0","0","4","0","4","0","0","1","0","2","0","0","0","300000","T103","T205","0","0","0","0","T103","1","X","005","300000","","06C109","0","000000","0","1","0","1","0","03","15","03","15","1","7","","Cl","","","","856","","2024","0","0","0","0","0","0","TUOLUMNE","109","00","00","","N","588","2","THE ROKFS-19 WAS HEADED WEST BOUND AT MP 45.3 TRAVELING AT APPROXIMATELY 5MPH. THE ENGINEER RELEASED","THE SET ON THE TRAIN AND THEN NOTICED THAT THE TRAIN CONTINUED TO SLOW DOWN RATHER THAN PICK UP SPE","ED UNDER THE CIRCUMSTANCES. WITH NO OBVIOUS SIGNS OF AN ISSUE, THE CONDUCTOR GOT OFF THE LEAD LOCOMO","TIVE AND AS THE TRAIN KEPT ROLLING BY, IT WAS DISCOVERED THAT THE LAST TWO TANK CARS ON THE REAR OF","THE TRAIN WERE DERAILED. AS SOON AS IT WAS DISCOVERED THE TWO TANK CARS WERE ON THE GROUND, THE COND","UCTOR TOLD THE ENGINEER TO PUT THE TRAIN INTO EMERGENCY. UPON INVESTIGATION, RECENT HEAVY RAIN IN TH","E AREA CAUSED A LOT OF WATER AND MUD TO FOWL UP THE BALLAST IN THE AREA THAT LEAD TO A BAD PROFILE C","ONDITION TO OCCUR. THE UNEXPECTED PROFILE ISSUE DUE TO THE HEAVY RAINS IN CONJUNCTION WITH POOR TIE","CONDITION WERE DEEMED TO BE THE CAUSE OF THE DERAILMENT.","","","","","","","0","37.974479","-120.377395","2","2","P","","","SONORA",
"24","01","ATK","177820","","","","","24","01","BNSF","CA0124203","","028719F","24","01","03","5","40","PM","07","0","0","0","0","","TURLOCK","1076.4","06","49","4","1","080","R","717","4","0","2","Y","SINGLE MAIN TRACK","4","0","1","CDTX","002005","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","13816","0","M308","","0","2","0","2","M308","1","4","080","13816","","06C099","2","000000","0","1","0","1","0","07","24","04","28","1","7","","6","","","","289","","2024","0","0","0","1","0","1","STANISLAUS","099","","","","Y","569","1","GRADE CROSSING: TRAIN 717(03) OPERATING WITH CAMERA EQUIPPED LOCOMOTIVE CDTX/2005 STRUCK AN OCCUPIED","VEHICLE AT EAST AVENUE ROAD CROSSING # DOT 028719F MP 1076.427 STOCKTON SUBDIVISION OF THE BNSF RAI","LWAY. THE OCCUPANT WAS TRANSPORTED TO A LOCAL HOSPITAL FOR TREATMENT OF UNKNOWN INJURIES.","","","","","","","","","","","","","0","37.492286","-120.76245","1","1","J","","","STOCKTON",
"24","08","FEC","X47082824","24","08","BLF","20245270","24","08","FEC","X47082824","","272573H","24","08","28","12","10","PM","07","0","0","0","0","","DANIA","345.81","12","90","2","1","000","","","1","0","","","WEST MAIN","4","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","M308","","0","0","0","1","M308","1","4","060","20929","","12C011","0","000000","0","","","","","","","","","1","3","","2","","","","352","","2024","0","0","0","0","0","0","BROWARD","011","","","","","","","BLF723 TRAVELING NORTHBOUND ON THE WEST MAIN TRACK WHEN THEY OBSERVED A VEHICLE DRIVE AROUND THE LOW","ERED GATES AT MP345.81. THE CREW SOUNDED THE HORN AND PLACED THE TRAIN INTO EMERGENCY STRIKING THE V","EHICLE. THE DRIVER SUSTAINED SCRATCHES TO HIS FACE AND FOREHEAD AND WAS TRANSPORTED TO THE HOSPITAL.","FEC DAMAGE COST: $402.04. BLF DAMAGE COST: $20,527.","","","","","","","","","","","","","26.054039","-80.145812","1","1","B","Q","","SYSTEM",
"24","02","BAYL","BAY896724D","","","","","24","02","BAYL","BAY896724D","","","24","02","12","1","0","PM","01","0","0","0","0","","COTTONDALE","50.9","12","95","2","1","007","R","AG","1","5074","1","Y","WEST PASS","1","","3","FURX","870044","046","Y","","","000","","2","0","0","0","0","0","0","0","0","0","37","0","16","0","0","4","0","0","0","0","3000","11250","H703","","0","0","0","0","H703","3","1","007","14250","","12C063","0","000000","0","1","0","1","0","07","","07","","1","3","","Cl","","","","232","","2024","0","0","0","0","0","0","JACKSON","063","","","","N","3320","1","THE AG CREW WAS PULLING A 55-CAR TRAIN INTO THE WEST PASS IN COTTONDALE. THE 46TH CAR IN THE TRAIN D","ERAILED DUE TO THE SWITCH HANDLE NOT BEING FULLY LOCKED IN THE SWITCH KEEPER. THE CONDUCTOR WAS AT T","HE HEAD END PROTECTING THE MOVE.","","","","","","","","","","","","","0","30.77863","-85.380021","2","5","L","","","PC",
"24","08","BAYL","BAY896724D","","","","","24","08","BAYL","BAY896724D","","","24","08","12","1","0","PM","01","0","0","0","0","","COTTONDALE","50.9","12","95","2","1","007","R","AG","1","5074","1","Y","WEST PASS","1","","3","FURX","870044","046","Y","","","000","","2","0","0","0","0","0","0","0","0","0","37","0","16","0","0","4","0","0","0","0","3000","11250","H703","","0","0","0","0","H703","3","1","007","14250","","12C063","0","000000","0","1","0","1","0","07","","07","","1","3","","Cl","","","","232","","2024","0","0","0","0","0","0","JACKSON","063","","","","N","3320","1","THE AG CREW WAS PULLING A 55-CAR TRAIN INTO THE WEST PASS IN COTTONDALE. THE 46TH CAR IN THE TRAIN D","ERAILED DUE TO THE SWITCH HANDLE NOT BEING FULLY LOCKED IN THE SWITCH KEEPER. THE CONDUCTOR WAS AT T","HE HEAD END PROTECTING THE MOVE.","","","","","","","","","","","","","0","30.77863","-85.380021","2","5","L","","","PC",
"24","07","UP","0724RM012","","","","","24","07","UP","0724RM012","","","24","07","12","9","40","PM","01","51","0","0","0","","POCATELLO","215.1","16","92","4","1","004","E","YPC2","3","8296","7","Y","YARD 205","1","","2","TTZX","861562","011","N","TTZX","861562","011","N","2","0","2","0","0","0","0","0","0","0","0","0","12","0","0","0","0","6","0","0","243026","14960","E39C","","0","0","0","0","E39C","2","1","004","257986","","16C005","0","000000","0","1","0","0","0","06","40","","","1","8","","CL","","","","176","","2024","0","0","0","0","0","0","BANNOCK","005","","","","N","4920","1","YPC22R-12 WAS SHOVING 205 TO THE EAST TO MAKE ROOM, CONDUCTOR ON THE POINT OF HIS SHOVE ON EAST END","OF CUT. CARS ON THE WEST END LIFTED ON FROG RESULTING IN SIX CAR DERAILMENT.","","","","","","","","","","","","","","1","42.872743","-112.459819","2","5","K","","","NAMPA SUB",
"24","07","UP","0724RM021","","","","","24","07","UP","0724RM021","","","24","07","17","6","30","PM","01","0","0","0","0","","POCATELLO","213.83","16","84","3","2","005","R","YPC2","3","6001","7","Y","YARD 207","1","","2","UP","001814","001","N","UP","001814","001","","2","0","0","0","0","0","0","0","0","0","35","0","56","0","0","0","0","11","0","0","43061","242881","E76L","T206","0","0","0","0","E76L","2","1","005","285942","","16C005","0","000000","0","1","0","0","0","03","30","","","1","8","","CL","","","","341","","2024","0","0","0","0","0","0","BANNOCK","005","","","","N","6728","1","YPC22R-17 SHOVING FROM 208 EASTWARD INTO TRACK 216, WHEN WRWK410049 DERAILED ON THE FROG CAUSING MUL","TIPLE CARS TO DERAIL AS A RESULT. THE SLACK CREATED IN TRAIN FROM THE RCO MOTORS DURING STEADY STATE","REQUEST OF SPEED. LOCO'S RAMPED TO 8 AND THEN DROPPED LOAD SEVERAL TIMES. THIS SLACK PUSHED OUTSIDE","RAIL OF FOREMAN SWITCH OUT OF FASTENERS.","","","","","","","","","","","","1","42.858162","-112.443316","2","5","K","","","POCATELLO SUB",
"24","05","UP","0524RM008","","","","","24","05","EIRR","PENDING","","","24","05","07","7","30","PM","01","0","0","0","0","","IDAHO FALLS","184.4","16","46","3","2","008","R","LCT4","2","2447","1","Y","YARD 104","1","","3","CAIX","490694","032","N","CAIX","490694","032","N","2","0","0","0","0","0","0","0","0","0","13","0","20","0","0","0","0","2","0","0","11335","0","M404","E86C","0","0","0","0","M404","3","1","008","11335","","16C019","0","000000","0","1","0","1","0","","30","","30","1","8","","CL","","","","204","","2024","0","0","0","0","0","0","BONNEVILLE","019","","","","N","2050","2","LOCAL DEPARTING IDAHO FALLS HAD PIECE OF METAL FROM A CAR CATCH TIE AND WEDGE INTO BALLAST LIFTING C","AR OFF RAIL. CREW WAS UNAWARE AND CONTINUED 1.25 MILES UNTIL CITIZEN FLAGGED CREW DOWN TO LET THEM K","NOW.","","","","","","","","","","","","","0","43.492292","-112.03752","2","5","L","","","MONTANA SUB",
"24","08","UP","0824PN018","","","","","24","08","UP","0824PN018","","","24","08","07","1","50","AM","01","15","6","0","0","","NAMPA","457.3","16","84","4","1","006","E","YNA4","4","3800","7","Y","YARD 033","1","","2","TILX","199032","034","Y","","","000","","2","0","0","0","0","0","0","0","0","0","28","0","5","0","0","8","0","0","0","0","682444","163907","M409","","0","0","0","0","M409","2","1","006","846351","","16C027","0","000000","0","1","0","0","1","02","15","","","1","8","","CL","","","","191","","2024","0","0","0","0","0","0","CANYON","027","","","","N","3500","2","WHILE PULLING OUT OF TRACK 33, THE YNA49-06 HAD A DRAGGING CHAIN THAT WENT THROUGH THE SWITCH GAPPIN","G IT. WHEN THEY SHOVED BACK, THEY DERAILED 9 CARS WITH 4 HAZMAT ON THEIR SIDES. NO RELEASE.","","","","","","","","","","","","","","0","43.583884","-116.564718","2","5","K","","","HUNTINGTON SUB",
"24","01","ATK","177969","","","","","24","01","UP","0124NC045","","749725A","24","01","13","9","5","PM","07","0","0","0","0","","OAKLAND","0013.7","06","52","4","3","040","E","748","1","0","B","Y","SINGLE MAIN TRACK","4","5.3","1","CDTX","006963","001","Y","","","000","","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","18483","0","M302","","0","0","0","0","M302","1","5","040","18483","","06C001","0","000000","0","1","0","1","1","02","05","02","05","1","7","","6","","","","302","","2024","0","0","0","0","0","0","ALAMEDA","001","","","","Y","399","1","GRADE CROSSING: TRAIN 748(13) WITH CC/6963 3 CARS AND E/2010 STRUCK AN UNOCCUPIED VEHICLE AT 105TH S","TREET/MP 13.73 ON THE UPRR NILES SUBDIVISION. THE VEHICLE WAS UNOCCUPIED AT DOT# 749725A. THE CREW R","EPORTED SUBSTANTIAL DAMAGE TO CC/6963 AND THE TRAIN LOST HEP. HIGHWAY USER AGE AND GENDER ARE UNKNOW","N.","","","","","","","","","","","","0","37.734024","-122.177304","1","1","Q","","","NILES",
